Unnamed: 0,post_id,profile,datetime,caption,num_likes,num_comments,file_location,company,platform,token_captions,academic_terms,apology_terms,awe_terms,channel_change_terms,compensation_terms,consensus_terms,disgust_terms,economic_terms,gratitude_terms,empathy_terms,explain_terms,intensity_terms,legal_terms,money_terms,morality_terms,male_pronouns,female_pronouns,purpose_terms,respect_terms,bigness_terms,smallness_terms,speculation_terms,overstated_terms,understated_terms,power_terms,wellbeing_terms,exclamation_count,question_count,hashtag_count,mention_count,caption_length,type_token_ratio,informativeness,narrativity,syntax_complexity,cb_ratio,tense_past,tense_present,joy,anger,abstract_concrete_score,familiarity_score,mistakes_count,percept_dist,whissell_pleasant,whissell_active,whissell_image
608,285734000000000.0,polarisinc,2023-10-01T20:30:15.000Z,Let's all join us in wishing Ariane a fantastic birthday! Your unique contributions are valued more than words can say. May your birthday shine as brightly as your impact. 🎂🥳,3,0,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/polarisinc/Polarisinc_285734204251162_1.jpg'],Polaris,facebook,"['Let', ""'s"", 'all', 'join', 'us', 'in', 'wishing', 'Ariane', 'a', 'fantastic', 'birthday', '!', 'Your', 'unique', 'contributions', 'are', 'valued', 'more', 'than', 'words', 'can', 'say', '.', 'May', 'your', 'birthday', 'shine', 'as', 'brightly', 'as', 'your', 'impact', '.', '🎂🥳']",0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,4,1,2,0,1,0,0,0,174,1.0,0.621,0.0,18.0,0.0,0,0,0.270375,0.00775,2.469230769230769,580.11,0,5.56,1.9990909090909093,1.710909090909091,1.6818181818181819
609,285734000000000.0,polarisinc,2023-10-01T20:30:15.000Z,Let's all join us in wishing Ariane a fantastic birthday! Your unique contributions are valued more than words can say. May your birthday shine as brightly as your impact. 🎂🥳,3,0,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/polarisinc/Polarisinc_285734204251162_1.jpg'],Polaris,facebook,"['Let', ""'s"", 'all', 'join', 'us', 'in', 'wishing', 'Ariane', 'a', 'fantastic', 'birthday', '!', 'Your', 'unique', 'contributions', 'are', 'valued', 'more', 'than', 'words', 'can', 'say', '.', 'May', 'your', 'birthday', 'shine', 'as', 'brightly', 'as', 'your', 'impact', '.', '🎂🥳']",0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,4,1,2,0,1,0,0,0,174,1.0,0.621,0.0,18.0,0.0,0,0,0.270375,0.00775,2.469230769230769,580.11,0,5.56,1.9990909090909093,1.710909090909091,1.6818181818181819
610,285741000000000.0,odpbusinesssolutions,2023-06-06T14:58:03.000Z,"Happy National Higher Education Day! 
Today we recognize the administrators, faculty and staff who provides higher education that contributes to the success of our country. 

Show your team their time is valuable by providing calendars and planners solutions that can help them be more successful in and out of the classroom. 

Find calendars and planners at odpbusiness.com
https://bit.ly/42jbUby",4,0,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/odpbusinesssolutions/ODPBusinessSolutions_285740923875719_1.jpg'],ODP,facebook,"['Happy', 'National', 'Higher', 'Education', 'Day', '!', 'Today', 'we', 'recognize', 'the', 'administrators', ',', 'faculty', 'and', 'staff', 'who', 'provides', 'higher', 'education', 'that', 'contributes', 'to', 'the', 'success', 'of', 'our', 'country', '.', 'Show', 'your', 'team', 'their', 'time', 'is', 'valuable', 'by', 'providing', 'calendars', 'and', 'planners', 'solutions', 'that', 'can', 'help', 'them', 'be', 'more', 'successful', 'in', 'and', 'out', 'of', 'the', 'classroom', '.', 'Find', 'calendars', 'and', 'planners', 'at', 'odpbusiness.com', 'https', ':', '//bit.ly/42jbUby']",3,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,3,1,0,0,1,0,1,0,0,1,0,0,0,397,1.0,0.482,0.0,38.9,1.0,0,3,0.11861904761904762,0.0,2.5191666666666666,577.56,1,6.86,1.9297872340425533,1.7857446808510637,1.5404255319148938
611,285967000000000.0,ballcorphq,2023-08-28T15:39:17.000Z,"Bottles that make in impact on consumers . Not the earth. 

✔️ Resealable  
✔️ Unbreakable 
✔️ Infinitely recyclable 

Meet our impact extruded aluminum beverage bottles at the link in our bio. https://bit.ly/3sjit1j",36,3,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/ballcorphq/BallCorpHQ_285967087405101_1.jpg'],Ball,facebook,"['Bottles', 'that', 'make', 'in', 'impact', 'on', 'consumers', '.', 'Not', 'the', 'earth', '.', '✔️', 'Resealable', '✔️', 'Unbreakable', '✔️', 'Infinitely', 'recyclable', 'Meet', 'our', 'impact', 'extruded', 'aluminum', 'beverage', 'bottles', 'at', 'the', 'link', 'in', 'our', 'bio', '.', 'https', ':', '//bit.ly/3sjit1j']",0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,3,0,0,0,0,0,216,0.971,0.741,0.0,15.7,0.0,0,1,0.0,0.0,2.7249999999999996,559.94,0,6.95,1.708125,1.58375,1.9125
612,285967000000000.0,ballcorphq,2023-08-28T15:39:17.000Z,"Bottles that make in impact on consumers . Not the earth. 

✔️ Resealable  
✔️ Unbreakable 
✔️ Infinitely recyclable 

Meet our impact extruded aluminum beverage bottles at the link in our bio. https://bit.ly/3sjit1j",36,3,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/ballcorphq/BallCorpHQ_285967087405101_1.jpg'],Ball,facebook,"['Bottles', 'that', 'make', 'in', 'impact', 'on', 'consumers', '.', 'Not', 'the', 'earth', '.', '✔️', 'Resealable', '✔️', 'Unbreakable', '✔️', 'Infinitely', 'recyclable', 'Meet', 'our', 'impact', 'extruded', 'aluminum', 'beverage', 'bottles', 'at', 'the', 'link', 'in', 'our', 'bio', '.', 'https', ':', '//bit.ly/3sjit1j']",0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,3,0,0,0,0,0,216,0.971,0.741,0.0,15.7,0.0,0,1,0.0,0.0,2.7249999999999996,559.94,0,6.95,1.708125,1.58375,1.9125
613,286041000000000.0,tdsynnex,2023-07-07T12:30:00.000Z,"Food insecurity can affect anyone: our neighbors, co-workers, the elderly or even family members. During the month of July, TD SYNNEX locations will participate in Next Meal, working with local organizations that focus on food insecurity to organize a food drive and/or volunteer activities. Stay tuned!

#FoodInsecurity #PowerOfUs #WeAreTDSYNNEX",6,0,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/tdsynnex/TDSYNNEX_286040963945300_1.jpg'],TD Synnex,facebook,"['Food', 'insecurity', 'can', 'affect', 'anyone', ':', 'our', 'neighbors', ',', 'co-workers', ',', 'the', 'elderly', 'or', 'even', 'family', 'members', '.', 'During', 'the', 'month', 'of', 'July', ',', 'TD', 'SYNNEX', 'locations', 'will', 'participate', 'in', 'Next', 'Meal', ',', 'working', 'with', 'local', 'organizations', 'that', 'focus', 'on', 'food', 'insecurity', 'to', 'organize', 'a', 'food', 'drive', 'and/or', 'volunteer', 'activities', '.', 'Stay', 'tuned', '!', '#', 'FoodInsecurity', '#', 'PowerOfUs', '#', 'WeAreTDSYNNEX']",0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,1,2,2,2,2,1,0,3,0,346,1.0,0.571,0.0,24.1,0.0,0,1,0.10453333333333334,0.0,2.7875675675675677,570.38,3,7.02,1.910909090909091,1.7233333333333334,1.6484848484848484
614,286041000000000.0,tdsynnex,2023-07-07T12:30:00.000Z,"Food insecurity can affect anyone: our neighbors, co-workers, the elderly or even family members. During the month of July, TD SYNNEX locations will participate in Next Meal, working with local organizations that focus on food insecurity to organize a food drive and/or volunteer activities. Stay tuned!

#FoodInsecurity #PowerOfUs #WeAreTDSYNNEX",6,0,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/tdsynnex/TDSYNNEX_286040963945300_1.jpg'],TD Synnex,facebook,"['Food', 'insecurity', 'can', 'affect', 'anyone', ':', 'our', 'neighbors', ',', 'co-workers', ',', 'the', 'elderly', 'or', 'even', 'family', 'members', '.', 'During', 'the', 'month', 'of', 'July', ',', 'TD', 'SYNNEX', 'locations', 'will', 'participate', 'in', 'Next', 'Meal', ',', 'working', 'with', 'local', 'organizations', 'that', 'focus', 'on', 'food', 'insecurity', 'to', 'organize', 'a', 'food', 'drive', 'and/or', 'volunteer', 'activities', '.', 'Stay', 'tuned', '!', '#', 'FoodInsecurity', '#', 'PowerOfUs', '#', 'WeAreTDSYNNEX']",0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,1,2,2,2,2,1,0,3,0,346,1.0,0.571,0.0,24.1,0.0,0,1,0.10453333333333334,0.0,2.7875675675675677,570.38,3,7.02,1.910909090909091,1.7233333333333334,1.6484848484848484
615,286041000000000.0,tdsynnex,2023-07-07T12:30:00.000Z,"Food insecurity can affect anyone: our neighbors, co-workers, the elderly or even family members. During the month of July, TD SYNNEX locations will participate in Next Meal, working with local organizations that focus on food insecurity to organize a food drive and/or volunteer activities. Stay tuned!

#FoodInsecurity #PowerOfUs #WeAreTDSYNNEX",6,0,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/tdsynnex/TDSYNNEX_286040963945300_1.jpg'],TD Synnex,facebook,"['Food', 'insecurity', 'can', 'affect', 'anyone', ':', 'our', 'neighbors', ',', 'co-workers', ',', 'the', 'elderly', 'or', 'even', 'family', 'members', '.', 'During', 'the', 'month', 'of', 'July', ',', 'TD', 'SYNNEX', 'locations', 'will', 'participate', 'in', 'Next', 'Meal', ',', 'working', 'with', 'local', 'organizations', 'that', 'focus', 'on', 'food', 'insecurity', 'to', 'organize', 'a', 'food', 'drive', 'and/or', 'volunteer', 'activities', '.', 'Stay', 'tuned', '!', '#', 'FoodInsecurity', '#', 'PowerOfUs', '#', 'WeAreTDSYNNEX']",0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,1,2,2,2,2,1,0,3,0,346,1.0,0.571,0.0,24.1,0.0,0,1,0.10453333333333334,0.0,2.7875675675675677,570.38,3,7.02,1.910909090909091,1.7233333333333334,1.6484848484848484
616,286062000000000.0,hormelfoodscorp,2023-07-01T15:18:27.000Z,These delicious Chocolate Peanut Butter Yogurt Bites are made with creamy SKIPPY® Peanut Butter! #viralstrawberrybites #peanutbutter #snacks #sweetreats #easyrecipes,98,1,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/hormelfoodscorp/HormelFoodsCorp_286062150451149_1.jpg'],Hormel Foods,facebook,"['These', 'delicious', 'Chocolate', 'Peanut', 'Butter', 'Yogurt', 'Bites', 'are', 'made', 'with', 'creamy', 'SKIPPY®', 'Peanut', 'Butter', '!', '#', 'viralstrawberrybites', '#', 'peanutbutter', '#', 'snacks', '#', 'sweetreats', '#', 'easyrecipes']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,0,165,1.0,0.526,0.0,10.3,0.0,0,0,0.17716666666666667,0.0,3.6466666666666665,555.0,4,8.32,1.8533333333333333,1.7366666666666666,1.2
617,286231000000000.0,williamsenergyco,2023-06-22T17:26:11.000Z,Want to keep up with Williams? Sign up for email updates at wmb.link/newsletter,7,2,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/williamsenergyco/WilliamsEnergyCo_286230723776670_1.jpg'],Williams,facebook,"['Want', 'to', 'keep', 'up', 'with', 'Williams', '?', 'Sign', 'up', 'for', 'email', 'updates', 'at', 'wmb.link/newsletter']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,79,1.0,0.5,0.0,6.6,0.0,0,0,0.0,0.0,2.852,584.91,1,6.6,1.7842857142857143,1.6842857142857144,1.342857142857143
618,286335000000000.0,fistoday,2023-07-24T13:30:01.000Z,"For more than twelve years, Pratiksha Jha has found opportunities to enhance her technical skills and overall development at FIS. Through these opportunities, she feels more confident to take on new challenges and quickly achieve high results. Read more about how Pratiksha creates an impact though her career at FIS: http://spr.ly/6185P3VWJ 

#PeopleofFIS #AreYouFIS #WeAreFIS #FISProud",43,1,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/fistoday/FIStoday_286335130640584_1.jpg'],Fidelity National Information Services,facebook,"['For', 'more', 'than', 'twelve', 'years', ',', 'Pratiksha', 'Jha', 'has', 'found', 'opportunities', 'to', 'enhance', 'her', 'technical', 'skills', 'and', 'overall', 'development', 'at', 'FIS', '.', 'Through', 'these', 'opportunities', ',', 'she', 'feels', 'more', 'confident', 'to', 'take', 'on', 'new', 'challenges', 'and', 'quickly', 'achieve', 'high', 'results', '.', 'Read', 'more', 'about', 'how', 'Pratiksha', 'creates', 'an', 'impact', 'though', 'her', 'career', 'at', 'FIS', ':', 'http', ':', '//spr.ly/6185P3VWJ', '#', 'PeopleofFIS', '#', 'AreYouFIS', '#', 'WeAreFIS', '#', 'FISProud']",1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,3,0,1,0,0,0,3,1,4,1,0,0,4,0,387,1.0,0.519,0.143,18.5,inf,0,2,0.10214285714285716,0.0,2.3280555555555553,573.19,4,7.01,1.92175,1.78525,1.455
619,286462000000000.0,biogen,2023-09-06T19:41:06.000Z,"Long-time employees Jana Dolnikova and her daughter Jana Dolnikova-Smith have worked for Biogen for more than 50 years, combined. With Dolnikova in the lab and Dolnikova-Smith on the commercial side, they have worked on almost every therapy that Biogen has delivered to patients. Read about their career journeys and what inspires them every day: https://ow.ly/eVyo50PItqf",19,1,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/biogen/Biogen_286461574133281_1.jpg'],Biogen,facebook,"['Long-time', 'employees', 'Jana', 'Dolnikova', 'and', 'her', 'daughter', 'Jana', 'Dolnikova-Smith', 'have', 'worked', 'for', 'Biogen', 'for', 'more', 'than', '50', 'years', ',', 'combined', '.', 'With', 'Dolnikova', 'in', 'the', 'lab', 'and', 'Dolnikova-Smith', 'on', 'the', 'commercial', 'side', ',', 'they', 'have', 'worked', 'on', 'almost', 'every', 'therapy', 'that', 'Biogen', 'has', 'delivered', 'to', 'patients', '.', 'Read', 'about', 'their', 'career', 'journeys', 'and', 'what', 'inspires', 'them', 'every', 'day', ':', 'https', ':', '//ow.ly/eVyo50PItqf']",1,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,1,3,0,0,0,0,4,1,2,1,0,0,0,0,372,0.982,0.375,0.0,25.2,0.5,0,1,0.04207692307692308,0.0,2.5332432432432435,584.85,0,6.68,1.8138461538461537,1.6694871794871795,1.4974358974358974
620,286462000000000.0,biogen,2023-09-06T19:41:06.000Z,"Long-time employees Jana Dolnikova and her daughter Jana Dolnikova-Smith have worked for Biogen for more than 50 years, combined. With Dolnikova in the lab and Dolnikova-Smith on the commercial side, they have worked on almost every therapy that Biogen has delivered to patients. Read about their career journeys and what inspires them every day: https://ow.ly/eVyo50PItqf",19,1,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/biogen/Biogen_286461574133281_1.jpg'],Biogen,facebook,"['Long-time', 'employees', 'Jana', 'Dolnikova', 'and', 'her', 'daughter', 'Jana', 'Dolnikova-Smith', 'have', 'worked', 'for', 'Biogen', 'for', 'more', 'than', '50', 'years', ',', 'combined', '.', 'With', 'Dolnikova', 'in', 'the', 'lab', 'and', 'Dolnikova-Smith', 'on', 'the', 'commercial', 'side', ',', 'they', 'have', 'worked', 'on', 'almost', 'every', 'therapy', 'that', 'Biogen', 'has', 'delivered', 'to', 'patients', '.', 'Read', 'about', 'their', 'career', 'journeys', 'and', 'what', 'inspires', 'them', 'every', 'day', ':', 'https', ':', '//ow.ly/eVyo50PItqf']",1,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,1,3,0,0,0,0,4,1,2,1,0,0,0,0,372,0.982,0.375,0.0,25.2,0.5,0,1,0.04207692307692308,0.0,2.5332432432432435,584.85,0,6.68,1.8138461538461537,1.6694871794871795,1.4974358974358974
621,286462000000000.0,biogen,2023-09-06T19:41:06.000Z,"Long-time employees Jana Dolnikova and her daughter Jana Dolnikova-Smith have worked for Biogen for more than 50 years, combined. With Dolnikova in the lab and Dolnikova-Smith on the commercial side, they have worked on almost every therapy that Biogen has delivered to patients. Read about their career journeys and what inspires them every day: https://ow.ly/eVyo50PItqf",19,1,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/biogen/Biogen_286461574133281_1.jpg'],Biogen,facebook,"['Long-time', 'employees', 'Jana', 'Dolnikova', 'and', 'her', 'daughter', 'Jana', 'Dolnikova-Smith', 'have', 'worked', 'for', 'Biogen', 'for', 'more', 'than', '50', 'years', ',', 'combined', '.', 'With', 'Dolnikova', 'in', 'the', 'lab', 'and', 'Dolnikova-Smith', 'on', 'the', 'commercial', 'side', ',', 'they', 'have', 'worked', 'on', 'almost', 'every', 'therapy', 'that', 'Biogen', 'has', 'delivered', 'to', 'patients', '.', 'Read', 'about', 'their', 'career', 'journeys', 'and', 'what', 'inspires', 'them', 'every', 'day', ':', 'https', ':', '//ow.ly/eVyo50PItqf']",1,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,1,3,0,0,0,0,4,1,2,1,0,0,0,0,372,0.982,0.375,0.0,25.2,0.5,0,1,0.04207692307692308,0.0,2.5332432432432435,584.85,0,6.68,1.8138461538461537,1.6694871794871795,1.4974358974358974
622,286481000000000.0,elevancehealthfoundation,2023-09-13T15:00:00.000Z,"Last week kicked off our Volunteer Days, our annual season of giving. From now through October, associates from across the country will be volunteering and giving back to their communities.",5,2,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/elevancehealthfoundation/ElevanceHealthFoundation_286481084132029_1.jpg'],Elevance Health,facebook,"['Last', 'week', 'kicked', 'off', 'our', 'Volunteer', 'Days', ',', 'our', 'annual', 'season', 'of', 'giving', '.', 'From', 'now', 'through', 'October', ',', 'associates', 'from', 'across', 'the', 'country', 'will', 'be', 'volunteering', 'and', 'giving', 'back', 'to', 'their', 'communities', '.']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,189,1.0,0.4,0.0,12.0,0.0,1,0,0.154,0.0,2.546923076923077,576.07,0,6.08,1.9004166666666666,1.6458333333333333,1.6166666666666665
623,286498000000000.0,foxnews,2024-03-12T21:02:08.000Z,The actor is facing a lawsuit alleging the dolly operator suffered PTSD after the fatal shooting of 'Rust' cinematographer Halyna Hutchins.,360,506,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/foxnews/FoxNews_286498074468806_1.jpg'],Fox,facebook,"['The', 'actor', 'is', 'facing', 'a', 'lawsuit', 'alleging', 'the', 'dolly', 'operator', 'suffered', 'PTSD', 'after', 'the', 'fatal', 'shooting', 'of', ""'Rust"", ""'"", 'cinematographer', 'Halyna', 'Hutchins', '.']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,139,1.0,0.476,0.0,20.8,0.0,1,0,0.0,0.19611111111111112,2.826666666666667,553.22,0,6.49,1.6590909090909092,1.8009090909090908,1.7454545454545454
624,286498000000000.0,foxnews,2024-03-12T21:02:08.000Z,The actor is facing a lawsuit alleging the dolly operator suffered PTSD after the fatal shooting of 'Rust' cinematographer Halyna Hutchins.,360,506,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/foxnews/FoxNews_286498074468806_1.jpg'],Fox,facebook,"['The', 'actor', 'is', 'facing', 'a', 'lawsuit', 'alleging', 'the', 'dolly', 'operator', 'suffered', 'PTSD', 'after', 'the', 'fatal', 'shooting', 'of', ""'Rust"", ""'"", 'cinematographer', 'Halyna', 'Hutchins', '.']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,139,1.0,0.476,0.0,20.8,0.0,1,0,0.0,0.19611111111111112,2.826666666666667,553.22,0,6.49,1.6590909090909092,1.8009090909090908,1.7454545454545454
625,286498000000000.0,foxnews,2024-03-12T21:02:08.000Z,The actor is facing a lawsuit alleging the dolly operator suffered PTSD after the fatal shooting of 'Rust' cinematographer Halyna Hutchins.,360,506,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/foxnews/FoxNews_286498074468806_1.jpg'],Fox,facebook,"['The', 'actor', 'is', 'facing', 'a', 'lawsuit', 'alleging', 'the', 'dolly', 'operator', 'suffered', 'PTSD', 'after', 'the', 'fatal', 'shooting', 'of', ""'Rust"", ""'"", 'cinematographer', 'Halyna', 'Hutchins', '.']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,139,1.0,0.476,0.0,20.8,0.0,1,0,0.0,0.19611111111111112,2.826666666666667,553.22,0,6.49,1.6590909090909092,1.8009090909090908,1.7454545454545454
626,286692000000000.0,fistoday,2023-07-25T07:40:00.000Z,"#Australia leads the way.

Australia was an early innovator in #BNPL, propelling companies like #Afterpay and #Zip to positions of global leadership in the sector. The popularity of BNPL in Australia has in turn drawn other global leaders, including #PayPal and #Klarna, into the Australian market. Find more insights in the latest edition of The #GlobalPaymentsReport: http://spr.ly/6180Ppe4j",4,0,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/fistoday/FIStoday_286691767271587_1.jpg'],Fidelity National Information Services,facebook,"['#', 'Australia', 'leads', 'the', 'way', '.', 'Australia', 'was', 'an', 'early', 'innovator', 'in', '#', 'BNPL', ',', 'propelling', 'companies', 'like', '#', 'Afterpay', 'and', '#', 'Zip', 'to', 'positions', 'of', 'global', 'leadership', 'in', 'the', 'sector', '.', 'The', 'popularity', 'of', 'BNPL', 'in', 'Australia', 'has', 'in', 'turn', 'drawn', 'other', 'global', 'leaders', ',', 'including', '#', 'PayPal', 'and', '#', 'Klarna', ',', 'into', 'the', 'Australian', 'market', '.', 'Find', 'more', 'insights', 'in', 'the', 'latest', 'edition', 'of', 'The', '#', 'GlobalPaymentsReport', ':', 'http', ':', '//spr.ly/6180Ppe4j']",0,0,0,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,7,0,393,0.983,0.446,0.2,23.7,0.0,0,1,0.0,0.0,2.3305128205128205,561.81,2,7.01,1.7535897435897436,1.6356410256410259,1.4820512820512823
627,286752000000000.0,polarisinc,2023-10-03T17:46:25.000Z,"Celebrating National Customer Service Week! 🌟 At Polaris Consulting Group, we value exceptional customer service. Here are some tips to enhance your customer service skills:
1️⃣ Practice active listening to understand customer needs.
2️⃣ Respond promptly and courteously to customer inquiries.
3️⃣ Personalize interactions to make customers feel valued.
4️⃣ Take ownership of customer issues and follow up on resolutions.
5️⃣ Continuously seek feedback to improve service quality.
Join us in delivering outstanding customer experiences! www.polarisgov.com
💼❤️ #CustomerServiceWeek #CustomerExperience #PolarisConsultingGroup",0,0,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/polarisinc/Polarisinc_286752417482674_1.jpg'],Polaris,facebook,"['Celebrating', 'National', 'Customer', 'Service', 'Week', '!', '🌟', 'At', 'Polaris', 'Consulting', 'Group', ',', 'we', 'value', 'exceptional', 'customer', 'service', '.', 'Here', 'are', 'some', 'tips', 'to', 'enhance', 'your', 'customer', 'service', 'skills', ':', '1️⃣', 'Practice', 'active', 'listening', 'to', 'understand', 'customer', 'needs', '.', '2️⃣', 'Respond', 'promptly', 'and', 'courteously', 'to', 'customer', 'inquiries', '.', '3️⃣', 'Personalize', 'interactions', 'to', 'make', 'customers', 'feel', 'valued', '.', '4️⃣', 'Take', 'ownership', 'of', 'customer', 'issues', 'and', 'follow', 'up', 'on', 'resolutions', '.', '5️⃣', 'Continuously', 'seek', 'feedback', 'to', 'improve', 'service', 'quality', '.', 'Join', 'us', 'in', 'delivering', 'outstanding', 'customer', 'experiences', '!', 'www.polarisgov.com', '💼❤️', '#', 'CustomerServiceWeek', '#', 'CustomerExperience', '#', 'PolarisConsultingGroup']",0,0,0,0,0,2,0,11,0,6,0,0,3,0,0,0,0,2,0,0,0,2,3,1,1,3,2,0,3,0,624,1.0,0.667,0.067,37.2,1.0,0,3,0.0967,0.0,2.5713793103448275,549.86,3,7.94,1.955744680851064,1.831489361702128,1.727659574468085
628,286752000000000.0,polarisinc,2023-10-03T17:46:25.000Z,"Celebrating National Customer Service Week! 🌟 At Polaris Consulting Group, we value exceptional customer service. Here are some tips to enhance your customer service skills:
1️⃣ Practice active listening to understand customer needs.
2️⃣ Respond promptly and courteously to customer inquiries.
3️⃣ Personalize interactions to make customers feel valued.
4️⃣ Take ownership of customer issues and follow up on resolutions.
5️⃣ Continuously seek feedback to improve service quality.
Join us in delivering outstanding customer experiences! www.polarisgov.com
💼❤️ #CustomerServiceWeek #CustomerExperience #PolarisConsultingGroup",0,0,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/polarisinc/Polarisinc_286752417482674_1.jpg'],Polaris,facebook,"['Celebrating', 'National', 'Customer', 'Service', 'Week', '!', '🌟', 'At', 'Polaris', 'Consulting', 'Group', ',', 'we', 'value', 'exceptional', 'customer', 'service', '.', 'Here', 'are', 'some', 'tips', 'to', 'enhance', 'your', 'customer', 'service', 'skills', ':', '1️⃣', 'Practice', 'active', 'listening', 'to', 'understand', 'customer', 'needs', '.', '2️⃣', 'Respond', 'promptly', 'and', 'courteously', 'to', 'customer', 'inquiries', '.', '3️⃣', 'Personalize', 'interactions', 'to', 'make', 'customers', 'feel', 'valued', '.', '4️⃣', 'Take', 'ownership', 'of', 'customer', 'issues', 'and', 'follow', 'up', 'on', 'resolutions', '.', '5️⃣', 'Continuously', 'seek', 'feedback', 'to', 'improve', 'service', 'quality', '.', 'Join', 'us', 'in', 'delivering', 'outstanding', 'customer', 'experiences', '!', 'www.polarisgov.com', '💼❤️', '#', 'CustomerServiceWeek', '#', 'CustomerExperience', '#', 'PolarisConsultingGroup']",0,0,0,0,0,2,0,11,0,6,0,0,3,0,0,0,0,2,0,0,0,2,3,1,1,3,2,0,3,0,624,1.0,0.667,0.067,37.2,1.0,0,3,0.0967,0.0,2.5713793103448275,549.86,3,7.94,1.955744680851064,1.831489361702128,1.727659574468085
